match_id,game_date,game_mode,game_type,queue_id,map_id,game_version,game_duration_seconds,game_duration_minutes,champion,position,team_id,win,kills,deaths,assists,kda,double_kills,triple_kills,quadra_kills,penta_kills,first_blood,champion_level,total_damage_dealt,total_damage_to_champions,physical_damage_to_champions,magic_damage_to_champions,true_damage_to_champions,total_damage_taken,gold_earned,gold_spent,minions_killed,neutral_minions_killed,total_cs,cs_per_minute,vision_score,wards_placed,wards_killed,vision_wards_bought,damage_per_minute,damage_per_gold,kill_participation,objective_damage,summoner1Id,summoner2Id,item0,item1,item2,item3,item4,item5,item6,primary_rune_tree,primary_rune_0,primary_rune_1,primary_rune_2,primary_rune_3,secondary_rune_tree,secondary_rune_0,secondary_rune_1
TR1_1611887570,2025-04-30 20:18:23,CLASSIC,MATCHED_GAME,440,11,15.9.677.4704,1821,30.35,Volibear,JUNGLE,100,False,1,6,9,1.67,0,0,0,0,False,13,105303,8818,4193,4394,230,27832,8725,9200,26,68,94,3.1,24,9,3,0,290.54,1.0107,0.3448275862068966,26114,4,11,1101,4629,3158,3065,1011,1033,3340,primaryStyle,8005,9111,9105,8299,subStyle,8234,8232
TR1_1611014730,2025-04-26 20:06:44,CLASSIC,MATCHED_GAME,440,11,15.8.675.10,977,16.28,Teemo,TOP,200,False,1,2,2,1.5,0,0,0,0,False,10,30367,8075,1576,6419,79,6117,4771,4500,81,0,81,4.97,1,3,0,0,495.91,1.6925,0.16666666666666666,266,4,14,1056,6653,3158,0,0,0,3340,primaryStyle,8005,9111,9104,8014,subStyle,8236,8226
TR1_1611005697,2025-04-26 19:30:55,CLASSIC,MATCHED_GAME,440,11,15.8.675.10,1694,28.23,Vi,JUNGLE,100,False,3,8,8,1.38,0,0,0,0,False,13,130253,11387,10355,0,1031,28724,8641,8283,26,72,98,3.47,12,8,0,0,403.32,1.3178,0.2894736842105263,34592,4,11,1101,3078,3071,3047,0,0,3340,primaryStyle,8010,9111,9104,8014,subStyle,8143,8106
TR1_1610905275,2025-04-26 11:20:44,CLASSIC,MATCHED_GAME,400,11,15.8.675.10,1807,30.12,Caitlyn,BOTTOM,200,True,12,8,4,2.0,0,0,0,0,False,14,154930,27139,26337,732,69,20449,13072,11650,158,4,162,5.38,4,3,0,0,901.13,2.0761,0.3404255319148936,28746,4,21,3031,6676,6672,3006,1036,0,3340,primaryStyle,8021,8009,9103,8014,subStyle,8233,8236
TR1_1610853634,2025-04-26 01:08:59,CLASSIC,MATCHED_GAME,400,11,15.8.675.10,1674,27.9,Caitlyn,BOTTOM,200,True,11,3,8,6.33,1,0,0,0,False,15,143682,20315,19396,438,480,17515,12811,11400,182,4,186,6.67,7,3,1,0,728.14,1.5857,0.4523809523809524,26151,4,21,6676,3006,3031,3033,0,0,3340,primaryStyle,8021,8009,9103,8014,subStyle,8233,8236
TR1_1610844335,2025-04-26 00:34:02,CLASSIC,MATCHED_GAME,400,11,15.8.675.10,1711,28.52,Kaisa,BOTTOM,200,False,8,8,7,1.88,0,0,0,0,False,13,92627,20802,13681,7121,0,23090,10398,10475,130,0,130,4.56,4,4,0,0,729.47,2.0006,0.38461538461538464,5093,4,21,3006,3124,3033,6690,3051,1043,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1610843425,2025-04-26 00:26:48,CLASSIC,MATCHED_GAME,400,11,15.8.675.10,127,2.12,Kaisa,BOTTOM,100,False,0,0,0,0.0,0,0,0,0,False,1,1281,0,0,0,0,105,647,500,5,0,5,2.36,0,0,0,0,0.0,0.0,0.0,0,4,21,1055,2003,2010,0,0,0,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1610368126,2025-04-23 22:29:55,CLASSIC,MATCHED_GAME,440,11,15.8.675.10,1812,30.2,MissFortune,BOTTOM,200,False,19,9,3,2.44,6,1,0,0,False,15,109016,29139,27095,1049,994,24433,14612,14400,148,4,152,5.03,8,4,1,0,964.87,1.9942,0.7586206896551724,2831,4,21,3031,6676,3006,3033,3026,0,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1610351287,2025-04-23 21:37:48,CLASSIC,MATCHED_GAME,440,11,15.8.675.10,2600,43.33,MissFortune,BOTTOM,200,False,14,10,11,2.5,1,0,0,0,False,17,175600,30226,27255,1506,1464,33040,17413,16750,209,0,209,4.82,23,12,2,0,697.52,1.7358,0.4166666666666667,11547,4,21,3172,3033,6676,3031,3026,3133,3340,primaryStyle,8369,8321,8345,8347,subStyle,8236,8226
TR1_1608500994,2025-04-15 19:16:58,CLASSIC,MATCHED_GAME,440,11,15.7.672.4034,1330,22.17,Kayn,JUNGLE,100,False,2,7,2,0.57,0,0,0,0,False,11,88259,5081,4967,0,114,25135,5689,5450,14,68,82,3.7,12,8,0,0,229.22,0.8931,0.18181818181818182,11161,4,11,6699,3067,1028,1101,3158,0,3340,primaryStyle,8010,9111,9105,8299,subStyle,8347,8304
TR1_1608089416,2025-04-13 20:03:49,CLASSIC,MATCHED_GAME,440,11,15.7.672.4034,1358,22.63,Garen,TOP,100,False,5,3,2,2.33,0,0,0,0,False,13,66711,6578,3368,0,3209,14561,7531,7130,112,0,112,4.95,11,7,0,0,290.63,0.8735,0.3684210526315789,957,4,14,6631,3111,1057,3066,1055,0,3340,primaryStyle,8010,9111,9105,8299,subStyle,8224,8234
TR1_1607965976,2025-04-13 11:58:08,CLASSIC,MATCHED_GAME,440,11,15.7.672.4034,1902,31.7,Garen,TOP,100,True,3,6,5,1.33,0,0,0,0,False,15,99545,11458,6760,0,4698,23015,9023,8283,116,12,128,4.04,11,6,0,0,361.45,1.2699,0.15384615384615385,14030,4,14,6631,3006,3078,0,0,0,3340,primaryStyle,8010,9111,9105,8299,subStyle,8224,8234
TR1_1607242313,2025-04-10 15:24:15,CLASSIC,MATCHED_GAME,420,11,15.7.672.4034,2220,37.0,Caitlyn,BOTTOM,200,False,7,10,7,1.4,0,0,0,0,False,17,166691,17691,16483,512,696,28906,13760,13650,209,4,213,5.76,17,12,0,0,478.14,1.2857,0.42424242424242425,2879,4,21,6676,3006,6672,3123,3031,3035,3340,primaryStyle,8021,8009,9103,8014,subStyle,8233,8236
TR1_1607084006,2025-04-09 20:19:02,CLASSIC,MATCHED_GAME,440,11,15.7.670.3172,1749,29.15,Vi,JUNGLE,100,False,4,8,3,0.88,0,0,0,0,False,12,104055,9437,8053,0,1383,26415,8074,7283,16,79,95,3.26,24,10,3,0,323.74,1.1688,0.25925925925925924,9295,4,11,3133,3078,0,3047,2019,0,3340,primaryStyle,8010,9111,9104,8014,subStyle,8143,8106
TR1_1607075574,2025-04-09 19:52:50,CLASSIC,MATCHED_GAME,440,11,15.7.670.3172,913,15.22,Caitlyn,BOTTOM,200,False,0,6,0,0.0,0,0,0,0,False,8,27585,4923,4539,292,91,9210,3541,2950,67,0,67,4.4,5,4,0,0,323.53,1.3903,0.0,0,4,21,1055,3134,3006,0,1018,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1607048626,2025-04-09 18:00:04,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1424,23.73,Nilah,BOTTOM,200,False,2,9,2,0.44,0,0,0,0,False,13,58793,7966,7391,202,372,18996,7278,6125,116,0,116,4.89,6,4,1,0,335.65,1.0945,0.3333333333333333,967,4,21,1037,6676,3006,1018,0,0,3340,primaryStyle,8010,9111,9103,8299,subStyle,8143,8135
TR1_1607044245,2025-04-09 17:34:11,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1089,18.15,MissFortune,BOTTOM,100,True,9,2,1,5.0,1,1,0,0,True,10,57280,8709,7791,489,428,7088,9801,9300,103,4,107,5.9,7,4,1,0,479.83,0.8886,0.2564102564102564,11101,4,21,3006,6676,1055,3031,3123,1036,3340,primaryStyle,8369,8321,8345,8347,subStyle,8236,8226
TR1_1606829733,2025-04-08 18:59:09,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1998,33.3,Caitlyn,BOTTOM,200,False,5,10,6,1.1,1,0,0,0,False,16,139826,11126,10326,341,458,21980,12098,12200,192,1,193,5.8,12,8,1,0,334.11,0.9197,0.36666666666666664,2881,4,21,6672,6676,3006,3123,3031,1036,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1606819630,2025-04-08 18:23:43,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1618,26.97,Caitlyn,BOTTOM,100,True,2,4,7,2.25,0,0,0,0,False,13,95035,10395,9807,272,315,12759,10803,10230,160,0,160,5.93,14,8,1,0,385.48,0.9622,0.18,13226,4,21,3006,6676,3123,6672,1038,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1606750263,2025-04-08 10:06:53,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,2397,39.95,Vayne,BOTTOM,100,False,2,6,1,0.5,0,0,0,0,False,10,29338,2967,2614,0,352,11602,8225,5200,94,0,94,2.35,8,6,0,0,74.27,0.3607,0.0625,58,4,21,1055,3006,6672,1052,0,0,3340,primaryStyle,8005,9111,9104,8014,subStyle,8429,8451
TR1_1606746649,2025-04-08 09:18:07,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,2193,36.55,Caitlyn,BOTTOM,100,False,2,10,5,0.7,0,0,0,0,False,16,154201,14448,13093,652,702,23588,11082,11050,175,0,175,4.79,19,12,0,0,395.29,1.3037,0.175,9356,4,21,3031,6676,3006,6672,0,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1606745830,2025-04-08 08:30:44,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,2447,40.78,MissFortune,BOTTOM,100,False,4,15,6,0.67,0,0,0,0,False,17,170621,9749,8622,782,344,37044,13504,13400,205,8,213,5.22,24,12,3,0,239.04,0.7219,0.18518518518518517,8576,4,21,3508,3172,6676,3031,3123,1036,3340,primaryStyle,8369,8321,8345,8347,subStyle,8236,8226
TR1_1606613825,2025-04-07 20:03:17,CHERRY,MATCHED_GAME,1700,30,15.7.670.3172,1248,20.8,Darius,MIDDLE,200,False,5,9,4,1.0,1,0,0,0,False,15,15014,9688,8787,0,900,27321,10358,12500,0,0,0,0.0,0,0,0,0,465.77,0.9353,0.20454545454545456,0,2201,2202,223748,226333,223078,223071,226609,223047,3348,primaryStyle,0,0,0,0,subStyle,0,0
TR1_1606554108,2025-04-07 15:18:34,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1615,26.92,MissFortune,BOTTOM,100,False,8,9,10,2.0,1,0,0,0,False,13,79817,16511,15145,703,663,19932,10184,9900,111,5,116,4.31,5,5,0,0,613.41,1.6213,0.5454545454545454,8734,4,21,3031,3006,3123,6676,1036,1036,3340,primaryStyle,8369,8321,8345,8347,subStyle,8236,8226
TR1_1606549031,2025-04-07 14:40:20,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1808,30.13,Caitlyn,BOTTOM,100,False,11,9,4,1.67,0,0,0,0,False,14,148754,20273,18982,533,757,21418,13636,13200,173,0,173,5.74,18,11,0,0,672.78,1.4867,0.42857142857142855,12330,4,21,3006,6676,3031,3123,6672,3035,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1606543189,2025-04-07 14:02:55,CLASSIC,MATCHED_GAME,440,11,15.7.670.3172,1857,30.95,MissFortune,BOTTOM,200,True,8,2,8,8.0,1,0,0,0,False,16,153614,15206,13200,673,1332,14098,15371,14150,207,8,215,6.95,21,11,1,0,491.31,0.9893,0.45714285714285713,22760,4,21,3033,6676,3172,3031,3133,1018,3340,primaryStyle,8369,8321,8345,8347,subStyle,8236,8226
TR1_1606541427,2025-04-07 13:55:16,CLASSIC,MATCHED_GAME,440,11,15.7.670.3172,106,1.77,MissFortune,BOTTOM,100,False,0,0,0,0.0,0,0,0,0,False,1,0,0,0,0,0,0,513,500,0,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0,4,21,1055,2003,0,0,0,0,3340,primaryStyle,8369,8321,8345,8347,subStyle,8236,8226
TR1_1606403527,2025-04-06 21:13:48,CHERRY,MATCHED_GAME,1700,30,15.7.670.3172,1497,24.95,Sett,JUNGLE,200,False,2,6,2,0.67,0,0,0,0,True,13,16336,9560,8602,275,682,21048,7011,6000,0,0,0,0.0,0,0,0,0,383.17,1.3636,0.125,0,2201,2202,223177,223047,447103,223078,223071,0,3348,primaryStyle,0,0,0,0,subStyle,0,0
TR1_1606390712,2025-04-06 20:39:47,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1766,29.43,MissFortune,BOTTOM,200,False,6,8,10,2.0,0,0,0,0,False,13,80520,16370,15075,633,661,22171,9780,9000,125,0,125,4.25,8,4,2,0,556.17,1.6738,0.5517241379310345,6306,4,21,3031,6676,3006,3123,1036,0,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1606384961,2025-04-06 20:16:05,CHERRY,MATCHED_GAME,1700,30,15.7.670.3172,1812,30.2,Warwick,MIDDLE,200,False,3,7,6,1.29,0,0,0,0,False,14,19837,13040,6077,6963,0,26989,7500,12000,0,0,0,0.0,0,0,0,0,431.79,1.7387,0.5294117647058824,0,2201,2202,223177,223047,226609,223078,223071,0,3348,primaryStyle,0,0,0,0,subStyle,0,0
TR1_1606152848,2025-04-05 23:55:26,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1640,27.33,Caitlyn,BOTTOM,100,False,10,8,3,1.62,1,0,0,0,False,13,101001,14656,13809,443,403,19708,10317,10405,131,8,139,5.09,14,7,1,0,536.2,1.4206,0.4642857142857143,2231,4,21,3006,3031,6690,3051,1042,6676,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1606138013,2025-04-05 23:13:44,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,2245,37.42,Caitlyn,BOTTOM,100,True,14,10,7,2.1,1,0,0,0,False,18,248170,31941,29784,1185,971,30613,17852,16900,215,4,219,5.85,17,13,0,0,853.66,1.7892,0.44680851063829785,36280,4,21,3006,6676,3031,3094,6672,3033,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1606123910,2025-04-05 22:42:08,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1593,26.55,MissFortune,BOTTOM,200,False,4,6,6,1.67,0,0,0,0,False,12,85305,14526,13659,577,288,19339,9695,9300,157,4,161,6.06,12,8,0,0,547.12,1.4983,0.37037037037037035,3534,4,21,3031,6676,3123,0,0,3006,3340,primaryStyle,8369,8321,8345,8347,subStyle,8236,8226
TR1_1606024332,2025-04-05 17:15:54,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,2638,43.97,MissFortune,BOTTOM,200,False,6,14,9,1.07,0,0,0,0,False,17,176529,22444,20486,1288,669,33408,14604,13350,181,0,181,4.12,24,16,0,0,510.48,1.5368,0.35714285714285715,6090,4,21,6676,3172,3033,3031,2019,0,3340,primaryStyle,8369,8321,8345,8316,subStyle,8236,8226
TR1_1605962068,2025-04-05 13:18:07,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,2935,48.92,MissFortune,BOTTOM,100,True,17,11,7,2.18,2,0,0,0,False,18,282175,40026,35200,1357,3468,42634,22399,21730,266,12,278,5.68,38,18,3,0,818.25,1.787,0.42105263157894735,17121,4,21,3508,6676,3047,3033,3026,3031,3340,primaryStyle,8369,8321,8345,8316,subStyle,8236,8226
TR1_1605952754,2025-04-05 12:40:00,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1797,29.95,Mel,BOTTOM,100,True,2,10,8,1.0,0,0,0,0,False,15,60294,10764,1123,9640,0,18820,9263,8900,122,1,123,4.11,12,9,0,0,359.4,1.162,0.2631578947368421,3487,4,12,6655,3158,3003,2508,1052,1028,3340,primaryStyle,8229,8226,8210,8237,subStyle,8014,8009
TR1_1605948191,2025-04-05 12:00:31,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1924,32.07,MissFortune,BOTTOM,200,True,18,9,2,2.22,3,0,0,0,False,16,144794,25091,23283,627,1180,23012,16762,16600,168,2,170,5.3,17,10,2,0,782.46,1.4969,0.425531914893617,14682,4,21,3072,6676,3006,3031,3033,2019,3340,primaryStyle,8369,8321,8345,8316,subStyle,8236,8226
TR1_1605857459,2025-04-05 00:28:19,CLASSIC,MATCHED_GAME,440,11,15.7.670.3172,2227,37.12,MissFortune,BOTTOM,200,False,14,13,5,1.46,2,0,0,0,False,17,146552,32340,29423,953,1963,33195,17341,16400,168,0,168,4.53,21,12,0,0,871.31,1.8649,0.5,11770,4,21,3140,6676,3171,3033,3026,3031,3340,primaryStyle,8369,8321,8345,8316,subStyle,8236,8226
TR1_1605848142,2025-04-04 23:58:02,CLASSIC,MATCHED_GAME,440,11,15.7.670.3172,1551,25.85,MissFortune,BOTTOM,200,True,16,5,3,3.8,3,1,0,0,False,13,96423,19753,18378,522,852,13160,14038,13400,143,4,147,5.69,14,7,1,0,764.14,1.4071,0.5277777777777778,18639,4,21,3031,6676,3033,3172,2019,0,3340,primaryStyle,8369,8321,8345,8316,subStyle,8236,8226
TR1_1605830688,2025-04-04 23:17:12,CLASSIC,MATCHED_GAME,440,11,15.7.670.3172,2080,34.67,MissFortune,BOTTOM,200,False,16,10,7,2.3,2,0,0,0,False,16,153969,29957,27497,1137,1323,29618,16343,18000,153,4,157,4.53,17,10,1,0,864.14,1.833,0.5348837209302325,26311,4,21,3031,6676,3006,3026,3033,1053,3340,primaryStyle,8369,8321,8345,8316,subStyle,8236,8226
TR1_1605813134,2025-04-04 22:28:41,CLASSIC,MATCHED_GAME,420,11,15.7.670.3172,1714,28.57,MissFortune,BOTTOM,200,True,15,3,7,7.33,2,0,0,0,False,15,137767,24028,21878,725,1424,17355,15231,14800,152,4,156,5.46,16,9,0,0,841.12,1.5776,0.6470588235294118,44494,4,21,3172,6676,3033,3031,2019,1038,3340,primaryStyle,8369,8321,8345,8316,subStyle,8236,8226
TR1_1605786199,2025-04-04 21:12:22,CLASSIC,MATCHED_GAME,440,11,15.7.670.3172,2824,47.07,MissFortune,BOTTOM,200,True,20,16,12,2.0,1,0,0,0,True,18,159943,35883,33564,1264,1054,51713,17502,16350,131,20,151,3.21,27,15,3,0,762.39,2.0502,0.4444444444444444,35906,4,21,3031,6676,3006,3033,3156,2019,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1605716597,2025-04-04 17:14:09,CHERRY,MATCHED_GAME,1700,30,15.7.670.3172,1366,22.77,Leona,BOTTOM,200,False,2,9,2,0.44,0,0,0,0,False,15,16872,13635,5063,7605,966,33922,9250,8000,0,0,0,0.0,0,0,0,0,598.9,1.4741,0.16666666666666666,0,2201,2202,223143,223111,223084,223075,443059,0,3348,primaryStyle,0,0,0,0,subStyle,0,0
TR1_1593722889,2025-02-15 20:22:26,CLASSIC,MATCHED_GAME,440,11,15.3.656.4086,1506,25.1,Warwick,JUNGLE,100,False,4,8,7,1.38,0,0,0,0,False,12,97215,8449,3091,5071,286,30247,7642,7300,12,70,82,3.27,17,9,2,0,336.61,1.1056,0.4782608695652174,11646,4,11,3153,3158,3075,0,1101,0,3340,primaryStyle,8437,8446,8444,8453,subStyle,8299,8009
TR1_1593711611,2025-02-15 19:41:25,CLASSIC,MATCHED_GAME,440,11,15.3.656.4086,2141,35.68,Irelia,TOP,100,True,3,6,14,2.83,0,0,0,0,False,17,112661,19468,14361,4936,170,39779,11267,11870,155,6,161,4.51,17,10,0,0,545.58,1.7279,0.3148148148148148,7652,4,12,6672,3158,3153,3181,2022,0,3340,primaryStyle,8010,9111,9104,8299,subStyle,8345,8347
TR1_1591224232,2025-02-06 20:36:58,URF,MATCHED_GAME,900,11,15.3.654.407,1443,24.05,Mel,BOTTOM,200,True,10,11,14,2.18,1,0,0,0,False,23,86378,34837,2159,32011,666,40733,15726,15060,48,12,60,2.49,19,12,0,0,1448.52,2.2152,0.0,22473,4,14,3100,3047,6655,6653,4629,3145,3340,primaryStyle,8229,8224,8210,8237,subStyle,9111,8014
TR1_1590843881,2025-02-05 12:29:54,URF,MATCHED_GAME,900,11,15.3.654.407,1228,20.47,Nilah,BOTTOM,100,False,2,15,1,0.2,0,0,0,0,False,17,45498,10746,9520,265,960,30435,10933,11050,61,0,61,2.98,14,8,0,0,525.05,0.9829,0.0,2463,4,14,3031,6676,3006,3123,3035,0,3340,primaryStyle,8010,9111,9103,8299,subStyle,8143,8135
TR1_1588272384,2025-01-27 23:03:45,CLASSIC,MATCHED_GAME,420,11,15.2.652.1536,2543,42.38,Irelia,TOP,200,False,4,15,7,0.73,0,0,0,0,False,18,143936,15189,10758,4334,96,54225,12374,12375,174,6,180,4.25,22,15,1,0,358.37,1.2275,0.171875,8038,4,12,6333,3158,3153,3181,6690,0,3340,primaryStyle,8010,9111,9104,8299,subStyle,8473,8242
TR1_1588255342,2025-01-27 22:30:36,CLASSIC,MATCHED_GAME,420,11,15.2.652.1536,1609,26.82,Teemo,TOP,200,False,2,8,3,0.62,0,0,0,0,False,13,76043,18394,2261,16132,0,20308,7722,6550,136,0,136,5.07,12,8,0,0,685.92,2.382,0.2631578947368421,413,4,14,0,3158,3165,2508,3147,0,3340,primaryStyle,8005,9111,9104,8014,subStyle,8236,8226
TR1_1587062064,2025-01-24 20:26:18,CLASSIC,MATCHED_GAME,400,11,15.2.652.1536,1815,30.25,Leona,UTILITY,200,False,1,9,5,0.67,0,0,0,0,False,12,24337,10053,2794,6726,532,28196,7081,6900,30,0,30,0.99,53,34,2,0,332.33,1.4197,0.3157894736842105,1949,4,14,3190,2504,3158,1028,0,0,3340,primaryStyle,8439,8463,8473,8242,subStyle,8345,8347
TR1_1586684915,2025-01-23 22:15:57,URF,MATCHED_GAME,900,11,15.2.650.9216,1307,21.78,Twitch,BOTTOM,200,False,6,13,3,0.69,0,0,0,0,False,19,112437,22655,18801,272,3581,33905,13138,12075,60,5,65,2.98,12,11,0,0,1040.02,1.7244,0.0,42460,4,14,3085,6676,3006,3033,1018,1037,3340,primaryStyle,9923,8139,8140,8135,subStyle,9104,9111
TR1_1586675590,2025-01-23 21:54:00,URF,MATCHED_GAME,900,11,15.2.650.9216,928,15.47,Ekko,NONE,200,True,4,5,12,3.2,1,0,0,0,False,17,49553,10955,1457,8415,1083,23852,10715,8250,38,0,38,2.46,14,9,0,0,708.3,1.0224,0.0,16422,4,14,3152,3047,3115,2022,1052,1052,3340,primaryStyle,8128,8143,8140,8135,subStyle,8347,8304
TR1_1586353233,2025-01-22 20:13:37,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1713,28.55,Warwick,TOP,100,False,4,7,2,0.86,1,0,0,0,False,13,55372,8635,3193,5361,80,26799,7603,7125,106,4,110,3.85,14,10,1,1,302.45,1.1357,0.21428571428571427,4294,4,21,3153,3158,3211,1055,3067,0,3340,primaryStyle,8437,8446,8444,8453,subStyle,8299,8009
TR1_1586251196,2025-01-22 12:56:38,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,1680,28.0,Aatrox,TOP,200,True,5,7,7,1.71,0,0,0,0,False,16,93066,15810,12614,3195,0,35041,9679,8480,138,4,142,5.07,15,9,0,0,564.64,1.6334,0.23529411764705882,6292,4,12,3071,3158,3161,1028,1036,0,3340,primaryStyle,8010,9111,9105,8299,subStyle,8473,8453
TR1_1586245232,2025-01-22 12:10:59,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,2386,39.77,Pantheon,TOP,100,False,6,5,5,2.2,2,0,0,0,False,17,114119,19557,17039,2198,320,33530,12148,12150,174,0,174,4.38,24,14,1,0,491.79,1.6099,0.25,5974,4,14,6333,3158,3161,3071,1028,1028,3340,primaryStyle,8005,8009,9105,8299,subStyle,8237,8210
TR1_1586236870,2025-01-22 11:11:56,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1520,25.33,Warwick,TOP,200,False,3,9,5,0.89,0,0,0,0,False,12,44038,13131,3974,9035,121,25549,6706,6600,88,0,88,3.47,13,8,0,0,518.33,1.9581,0.3333333333333333,786,4,21,3153,3158,1028,3076,1029,0,3340,primaryStyle,8437,8446,8444,8453,subStyle,8299,8009
TR1_1586165501,2025-01-22 00:08:42,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1915,31.92,Teemo,TOP,100,False,3,11,8,1.0,0,0,0,0,True,15,89573,17250,1958,14797,494,25905,9109,9200,146,4,150,4.7,17,11,0,0,540.47,1.8937,0.3235294117647059,1537,4,14,3115,3158,3118,3916,1026,0,3340,primaryStyle,8005,9111,9104,8014,subStyle,8236,8226
TR1_1586143856,2025-01-21 23:19:35,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,2316,38.6,Malphite,TOP,100,True,5,5,10,3.0,1,0,0,0,False,18,127053,18782,3202,15163,416,19905,13067,13050,166,1,167,4.33,24,15,0,0,486.58,1.4374,0.30612244897959184,16801,4,12,3075,3118,3111,3068,4646,0,3340,primaryStyle,8229,8226,8210,8237,subStyle,8345,8347
TR1_1586133013,2025-01-21 22:43:09,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1764,29.4,Warwick,TOP,100,True,17,4,13,7.5,3,0,0,0,True,17,148553,33040,13963,18921,156,37980,16174,15300,161,4,165,5.61,15,10,0,0,1123.81,2.0428,0.6122448979591837,24889,4,12,3748,3153,3075,3158,6333,2021,3340,primaryStyle,8437,8446,8444,8453,subStyle,8299,8009
TR1_1586117019,2025-01-21 22:05:30,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1833,30.55,Warwick,TOP,200,False,9,8,2,1.38,1,1,0,0,False,15,129746,20398,8198,11838,361,39094,11819,11800,169,12,181,5.92,19,10,3,0,667.69,1.7259,0.36666666666666664,7864,4,21,3748,3153,3158,6333,1028,0,3340,primaryStyle,8437,8446,8444,8453,subStyle,8299,8009
TR1_1586086642,2025-01-21 21:00:03,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,2142,35.7,Malphite,UTILITY,200,True,4,7,18,3.14,0,0,0,0,False,16,78223,20486,5461,13917,1108,32199,11830,11060,63,0,63,1.76,58,31,0,0,573.84,1.7317,0.4782608695652174,15861,4,14,3871,3047,3068,3075,6662,3024,3340,primaryStyle,8229,8226,8210,8237,subStyle,8451,8444
TR1_1586041470,2025-01-21 18:14:23,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1896,31.6,Warwick,TOP,100,True,3,5,10,2.6,0,0,0,0,False,17,135610,16250,5469,10416,363,32020,12769,12825,171,8,179,5.66,18,10,1,0,514.24,1.2726,0.28888888888888886,16789,4,21,3074,3153,3047,3075,2021,1037,3340,primaryStyle,8437,8446,8444,8453,subStyle,8299,8009
TR1_1585883913,2025-01-21 00:07:12,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,1623,27.05,Darius,TOP,100,False,3,9,2,0.56,0,0,0,0,False,13,75454,9090,7893,0,1197,25405,8272,7683,135,0,135,4.99,14,9,0,0,336.04,1.0989,0.2777777777777778,1364,4,6,1055,3078,3047,3044,3077,0,3340,primaryStyle,8010,9111,9105,8299,subStyle,8473,8242
TR1_1585868612,2025-01-20 23:25:23,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,1828,30.47,Malphite,TOP,100,False,5,6,14,3.17,1,0,0,0,False,14,81713,20801,5427,15193,180,22729,8989,8750,93,2,95,3.12,18,7,2,0,682.75,2.3141,0.3584905660377358,8940,4,12,6660,2504,3111,3118,1029,0,3340,primaryStyle,8229,8226,8210,8237,subStyle,8451,8444
